"activitat_id","activitat","aula_id","startdate","duedate","grade"
"3601","Exercici 6 (3 punts)","176","1699279200","1699286100","3"
"3602","Exercici 7 (1 punt)","176","1699279200","1699286100","1"
"3603","Exercici 8 (1 punt)","176","1699279200","1699286100","1"
"3604","Exercici 1 (1 punt)","176","1706169600","1706175000","1"
"3605","Exercici 2 (1.5 punts)","176","1706169600","1706175000","1"
"3606","Exercici 3 (1.5 punts)","176","1706169600","1706175000","1"
"3607","Exercici 4 (1.5 punts)","176","1706169600","1706175000","1"
"3608","Exercici 5 (3 punts)","176","1706169600","1706175000","3"
"3609","Exercici 6 (0.5 punts)","176","1706169600","1706175000","1"
"3610","Exercici 7 (1 punt)","176","1706169600","1706175000","1"
"3611","OLD Exercici 6 (0.5 punts)","176","1706169600","1706175000","10"
"3612","Exercici MODEL 1 (XX punt)","176","1706169600","1706174700","1"
"3613","Exercici MODEL MAIN (XX punts)","176","1706169600","1706261100","3"
"3614","Exercici MODEL REGISTRE (XX punt)","176","1706169600","1706174700","1"
"3799","Problema 1.1 - Hello world!!!","184","0","0","100"
"3800","Problema 1.2 - Hello world!!! ++","184","0","0","100"
"3801","Problema 3a.1: Càlcul edat","184","0","0","100"
"3802","Problema 3a.8: Conversió dòlars a euros","184","0","0","100"
"3803","Problema 3a.11: Mitjana de notes","184","0","0","100"
"3804","Problema 3a.13: Conversió Celsius a Fahrenheit","184","0","0","100"
"3805","Problema 3a.15: Expressions aritmètiques amb divisions","184","0","0","100"
"3806","Problema 3a.17: Unitats de miler","184","0","0","100"
"3807","Problema 3a.2: Operadors relacionals","184","0","0","100"
"3808","Problema 3a.3: Operadors lògics","184","0","0","100"
"3809","Problema 3a.4: Operadors lògics (II)","184","0","0","100"
"3810","Problema 3a.18: Nom, cognom i edat","184","0","0","100"
"3811","Problema 3a.20: Caràcters i codi ASCII","184","0","0","100"
"3812","Problema 3a.21: Expressions lògiques","184","0","0","100"
"3813","(OPCIONAL) Problema 3b.1: És de l'interval?","184","0","0","100"
"3814","Problema 3b.2: Sumar un segon","184","0","0","100"
"3815","Problema 3b.10: Edat de treballar","184","0","0","100"
"3816","Problema 3b.12: Ordenar dos nombres","184","0","0","100"
"3817","(OPCIONAL) Problema 3b.3: Positiu o negatiu?","184","0","0","100"
"3818","Problema 3b.4: Vocal o Consonant?","184","0","0","100"
"3819","Problema 3b.14: Menor o major d'edat","184","0","0","100"
"3820","Problema 3b.17: Any de traspàs","184","0","0","100"
"3821","Problema 3b.5: Positiu, negatiu o zero?","184","0","0","100"
"3822","Problema 3b.6: Càlcul Salari","184","0","0","100"
"3823","Problema 3b.19: Edat i treball","184","0","0","100"
"3824","(OPCIONAL) Problema 3b.20: Iguals o diferents?","184","0","0","100"
"3825","Problema 3b.22: Càlcul del preu final","184","0","0","100"
"3826","Problema 3b.25: Nota acta","184","0","0","100"
"3827","Problema 3b.27: El més gran de quatre números","184","0","0","100"
"3828","Problema 3b.7: Menú de tasques","184","0","0","100"
"3829","(OPCIONAL) Problema 3b.8: Vocal o consonant? (versió 2)","184","0","0","100"
"3830","Problema 3b.31: Canvi de divises","184","0","0","100"
"3831","(OPCIONAL) Problema 3b.33: Zodíac xinès","184","0","0","100"
"3832","Problema 3b.35: Morse","184","0","0","100"
"3833","Problema 3b.36: Data correcta","184","0","0","100"
"3834","Problema 3b.37: Calculadora","184","0","0","100"
"3835","Problema 3c.1: Sumatori dels 10 primers valors enters","184","0","0","100"
"3836","(OPCIONAL) Problema 3c.2: Sumatori d'un nombre (while)","184","0","0","100"
"3837","Problema 3c.8: Mitjana d'una seqüència","184","0","0","100"
"3838","(OPCIONAL) Problema 3c.10: Seqüència de senars?","184","0","0","100"
"3839","Problema 3c.12: Màxim i mínim d'una seqüència","184","0","0","100"
"3840","Problema 3c.14: Rellotge digital","184","0","0","100"
"3841","(OPCIONAL) Problema 3c.16: Estadística de notes","184","0","0","100"
"3842","Problema 3c.17: Calculadora multi-operació","184","0","0","100"
"3843","Problema 3c.19: És primer?","184","0","0","100"
"3844","(OPCIONAL) Problema 3c.3: Sumatori dels 10 primers valors enters","184","0","0","100"
"3845","Problema 3c.4: Sumatori d'un nombre (for)","184","0","0","100"
"3846","Problema 3c.22: Sèries numèriques","184","0","0","100"
"3847","Problema 3c.24: Potències de 2 fins 2^N","184","0","0","100"
"3848","Problema 3c.25: Positius i negatius","184","0","0","100"
"3849","Problema 3c.27: Suma, producte i mitjana","184","0","0","100"
"3850","Problema 4.1: Hashtags","184","0","0","100"
"3851","Problema 4.2: Canvi del format d'una data","184","0","0","100"
"3852","Problema 4.7: Subcadenes","184","0","0","100"
"3853","Problema 4.10: Cadena modificada","184","0","0","100"
"3854","(OPCIONAL) Problema 4.11: Zodíac xinès","184","0","0","100"
"3855","Problema 4.13: Dies de la setmana","184","0","0","100"
"3856","Problema 4.3: El sedàs d'Eratòstenes","184","0","0","100"
"3857","Problema 4.14: Llistes d'aprovats i suspesos","184","0","0","100"
"3858","(OPCIONAL) Problema 4.16: Partició de llista","184","0","0","100"
"3859","Problema 4.17: Menú d'operacions sobre llistes","184","0","0","100"
"3860","(OPCIONAL) Problema 4.18: Llista de llistes","184","0","0","100"
"3861","Problema 4.4: Comptar vocals en un string","184","0","0","100"
"3862","Problema 4.5: Hi ha parells?","184","0","0","100"
"3863","Problema 4.20: Substituir negatius","184","0","0","100"
"3864","Problema 4.21: Majúscules","184","0","0","100"
"3865","(OPCIONAL) Problema 4.23: Edat de començar a caminar","184","0","0","100"
"3866","(OPCIONAL) Problema 4.25: Màxim d'una llista","184","0","0","100"
"3867","Problema 4.27: Estadística de temperatures","184","0","0","100"
"3868","Problema 4.28: Histograma de vocals","184","0","0","100"
"3869","(OPCIONAL) Problema 4.30: Hi ha espais?","184","0","0","100"
"3870","(OPCIONAL) Problema 4.32: Vector de nombres senars","184","0","0","100"
"3871","Problema 4.35: Llista ordenada creixent","184","0","0","100"
"3872","Problema 4.37: Llista amb suma acumulada de 25?","184","0","0","100"
"3873","Problema 4.38: Comparació de llistes","184","0","0","100"
"3874","(OPCIONAL) Problema 4.39: PrimerDiferent","184","0","0","100"
"3875","Problema 4.40: Palindrom","184","0","0","100"
"3876","Problema 4.41: Password correcte","184","0","0","100"
"3877","Problema 4.42: El joc del penjat","184","0","0","100"
"3878","Problema 5.1: Càlcul de combinacions","184","0","0","100"
"3879","Problema 5.2: Sumar un segon (funcions)","184","0","0","100"
"3880","Problema 5.7: Centenes d'un nombre","184","0","0","100"
"3881","(OPCIONAL) Problema 5.9: Potència d'un nombre","184","0","0","100"
"3882","Problema 5.13: Sèrie de Fibonacci","184","0","0","100"
"3883","Problema 5.21: Divisió amb sumes i restes (quocient i residu)","184","0","0","100"
"3884","(OPCIONAL) Problema 5.23: Funció màxim i mínim","184","0","0","100"
"3885","Problema 5.26: Equacions quadràtiques","184","0","0","100"
"3886","Problema 5.27: Àrea de figures","184","0","0","100"
"3887","Problema 5.3: Alerta","184","0","0","100"
"3888","Problema 5.15: Menú calculadora","184","0","0","100"
"3889","(OPCIONAL) Problema 5.17: Potències","184","0","0","100"
"3890","Problema 5.4: Temps d'execució","184","0","0","100"
"3891","Problema 5.30: Suma de llistes","184","0","0","100"
"3892","Problema 5.32: Llibreria de llistes","184","0","0","100"
"3893","(OPCIONAL) Problema 5.33: Estadística temperatures (modular)","184","0","0","100"
"3894","Problema 5.34: Histograma de temperatures","184","0","0","100"
"3895","(OPCIONAL) Problema 5.36: OrdenadaDecreixent","184","0","0","100"
"3896","(OPCIONAL) Problema 5.38: BuscarPosicio","184","0","0","100"
"3897","(OPCIONAL) Problema 5.39: LlistaInversa","184","0","0","100"
"3898","Problema 5.42: OrdenarLlista","184","0","0","100"
"3899","Problema 6.1: Escriure / Llegir fitxer","184","0","0","100"
"3900","Problema 6.2: Escriure fitxer mode 'afegir'","184","0","0","100"
"3901","Problema 6.3: seek and tell","184","0","0","100"
"3902","Problema 6.5: Lectura línea a línea de text","184","0","0","100"
"3903","(OPCIONAL) Problema 6.7: Lectura de valors numèrics","184","0","0","100"
"3904","Problema 6.9: Lectura de dades estructurades","184","0","0","100"
"3905","(OPCIONAL) Problema 6.11: Escriptura taula de multiplicar","184","0","0","100"
"3906","Problema 6.13: Afegir dades a un fitxer amb format","184","0","0","100"
"3907","Problema 6.16: Codificar fitxer","184","0","0","100"
"3908","Problema 6.18: Buscar dades en fitxer","184","0","0","100"
"3909","Problema 7.1: Calculadora amb control d'errors","184","0","0","100"
"3910","Problema 7.2: KelvinToFahrenheit","184","0","0","100"
"3911","Problema 7.3: Operador d'strings","184","0","0","100"
"3912","Problema 7.4: Lectura de fitxer","184","0","0","100"
"3913","Problema 7.5: Àrea i perímetre circumferència","184","0","0","100"
"3914","Problema 8.1: Classe Fraccio","184","0","0","100"
"3915","Problema 8.4: Classe Equip","184","0","0","100"
"3916","Problema 8.5: Classe Point","184","0","0","100"
"3917","Problema 8.6: Classe Rectangle","184","0","0","100"
"3918","Problema 8.7: Classe Estudiant","184","0","0","100"
"3919","Problema 8.2: Comptes bancaris","184","0","0","100"
"3920"," Problema 8.11: Point2D i Point3D","184","0","0","100"
"3921","Problema 8.12: Comunitat Universitaria","184","0","0","100"
"3922","Problema 8.13: Poligon","184","0","0","100"
"3923","(OPCIONAL) Problema 8.14: Baralla de cartes","184","0","0","100"
"3924","Problema 9.1: Lyrics2list","184","0","0","100"
"3925","Problema 9.2: Anagrama","184","0","0","100"
"3926","Problema 9.3: Paradoxa de l'aniversari","184","0","0","100"
"3927","Problema 9.5: Bisecció","184","0","0","100"
"3928","Problema 9.6: Parelles inverses","184","0","0","100"
"3929","(OPCIONAL) Problema 9.8: Bubble Sort","184","0","0","100"
"3930","(OPCIONAL) Problema 9.9: Llistes circularment identiques","184","0","0","100"
"3931","Problema 9.11: IBEX","184","0","0","100"
"3932","(OPCIONAL) Problema 9.12 Persones","184","0","0","100"
"3933","Problema 9.13: Estadística de temperatures","184","0","0","100"
"3934","Problema 9.15 Fibonacci","184","0","0","100"
"3935","(OPCIONAL) Problema 9.16 Repetició","184","0","0","100"
"3936","Problema 9.17 Cicle","184","0","0","100"
"3937","Problema 9.18 Majuscules","184","0","0","100"
"3938","Problema 9.19 Notes","184","0","0","100"
"3939","(OPCIONAL) Problema 9.21 Circumfèrencia","184","0","0","100"
"3940","Problema 9.22 Palindrom","184","0","0","100"
"3941","Problema 9.23 Majuscules","184","0","0","100"
"3942","(OPCIONAL) Problema 9.31 Suma de matrius","184","0","0","100"
"3943","Problema 9.35: Paraules úniques","184","0","0","100"
"3944","Problema 9.36: Ni sí, ni no, ni blanc, ni negre","184","0","0","100"
"3945","(OPCIONAL) Problema 9.37: Corrector ortogràfic","184","0","0","100"
"3946","Problema 9.38: Freqüència d'una paraula","184","0","0","100"
"3947","Problema 9.39: Escrutini","184","0","0","100"
"3948","(OPCIONAL) Problema 9.40: Països","184","0","0","100"
"3949","Problema 9.41: Clients","184","0","0","100"
"3950","Problema 9.46: Morse","184","0","0","100"
"3951","Problema 9.48: Crear Index","184","0","0","100"
"3952","Lliurament Pràctica 1: Rock, Paper, Scissors, Lizard, Spock","184","1729494000","1730674500","100"
"3953","RECUPERACIÓ  Pràctica 1: Rock, Paper, Scissors, Lizard, Spock","184","0","1707173700","100"
"3954","Lliurament Pràctica 2: Classes","184","0","1707173700","100"
"3955","Lliurament Pràctica 2: Funcionament","184","0","1707173700","100"
"3956","Entrega Pràctica 3: Preguntes","184","0","1644360900","100"
"3957","Entrega Practica 3: Funcions (exercicis 1 al 10)","184","0","1612824900","100"
"3958","Entrega Practica 3: Preguntes (exercici 11)","184","0","1612824900","100"
"3959","OCULT PROVES Entrega Practica 3: Preguntes (exercici 11)","184","0","1611788100","100"
"3960","Entrega Practica 2: Encriptació (part 1) ","184","0","1580425200","100"
"3961","Entrega Practica 2: Encriptació (part 2)","184","0","1580122800","100"
"3962","Lliurament Pràctica 1: Rock, Paper, Scissors, Lizard, Spock","184","1729585800","1730674500","100"
"3963","RECUPERACIO - Lliurament Pràctica 1: Rock, Paper, Scissors, Lizard, Spock","184","0","1706568900","100"
"3964","Pràctica 2 (Hotels - 1): classes","184","0","0","100"
"3965","Pràctica 2 (Hotels - 1): funcions","184","0","0","100"
"3966","Pràctica 2: (Hotels) - 1: programa principal","184","0","0","100"
"3967","Pràctica 2 (Hotels - 1): funcions (PROVES)","184","0","1702166400","10"
"3968","Pràctica 2: (Hotels) - 1: programa principal (PROVES)","184","0","0","100"
"3969","Exercici 1 (1.5 punts)","184","1698917400","1698924900","100"
"3970","Exercici 2 (1 punt)","184","1698917400","1698924900","100"
"3971","Exercici 3 (1.5 punts)","184","1698917400","1698924900","100"
"3972","Exercici 4 (1.5 punts)","184","1698917400","1698924900","100"
"3973","Exercici 5 (1.5 punts)","184","1698917400","1698924900","100"
"3974","Exercici 6 (3 punts)","184","1698917400","1698924900","100"
"3975","Exercici 1 (1.25 punts)","184","1699603200","1699610400","100"
"3976","Exercici 2 (1.25 punts)","184","1699603200","1699610400","100"
"3977","Exercici 3 (1.25 punts)","184","1699603200","1699610400","100"
"3978","Exercici 4 (1.25 punts)","184","1699603200","1699610400","100"
"3979","Exercici 5 (1 punt)","184","1699603200","1699610400","100"
"3980","Exercici 6 (1 punt)","184","1699603200","1699610400","100"
"3981","Exercici 7 (3 punts)","184","1699603200","1699610400","100"
"3982","Final FP - Exercici 1 (1 punt)","184","1705392000","1705400100","100"
"3983","Final FP - Exercici 2 (1 punt)","184","1705392000","1705400100","100"
"3984","Final FP - Exercici 3 (1 punt)","184","1705392000","1705400100","100"
"3985","Final FP - Exercici 4 (1 punt)","184","1705392000","1705400100","100"
"3986","Final FP - Exercici 5 (1 punt)","184","1705392000","1705400100","100"
"3987","Final FP - Exercici 6 (1 punt)","184","1705392000","1705400100","100"
"3988","Final FP - Exercici 7 (2 punts)","184","1705392000","1705400100","100"
"3989","Final FP - Exercici 8 (2 punts)","184","1705392000","1705400100","100"
"3990","Final IP - Exercici 1 (1 punt)","184","1705478400","1705486200","100"
"3991","Final IP - Exercici 2 (1 punt)","184","1705478400","1705486200","100"
"3992","Final IP - Exercici 3 (1 punt)","184","1705478400","1705486200","100"
"3993","Final IP - Exercici 4 (1 punt)","184","1705478400","1705486200","100"
"3994","Final IP - Exercici 5 (1 punt)","184","1705478400","1705486200","100"
"3995","Final IP - Exercici 6 (1 punt)","184","1705478400","1705486200","100"
"3996","Final IP - Exercici 7 (2 punts)","184","1705478400","1705486200","100"
"3997","Final IP - Exercici 8 (2 punts)","184","1705478400","1705486200","100"
"3998","Recuperació FP - Exercici 1  (1.5 punts)","184","1706601600","1706608800","100"
"3999","Recuperació FP - Exercici 2  (1.5 punts)","184","1706601600","1706608800","100"
"4000","Recuperació FP - Exercici 3  (1 punt)","184","1706601600","1706608800","100"
"4001","Recuperació FP - Exercici 4 (1 punt)","184","1706601600","1706608800","100"
"4002","Recuperació FP - Exercici 5 (1 punt)","184","1706601600","1706608800","100"
"4003","Recuperació FP - Exercici 6  (2 punts)","184","1706601600","1706608800","100"
"4004","Recuperació FP - Exercici 7  (2 punts)","184","1706601600","1706608800","100"
"4005","Recuperació IP - Exercici 1  (1.5 punts)","184","1707206400","1707214320","100"
"4006","Recuperació IP - Exercici 2  (1.5 punts)","184","1707206400","1707214320","100"
"4007","Recuperació IP - Exercici 3  (1 punt)","184","1707206400","1707214320","100"
"4008","Recuperació IP - Exercici 4 (1 punt)","184","1707206400","1707214320","100"
"4009","Recuperació IP - Exercici 5 (1 punt)","184","1707206400","1707214320","100"
"4010","Recuperació IP - Exercici 6  (2 punts)","184","1707206400","1707214320","100"
"4011","Recuperació IP - Exercici 7  (2 punts)","184","1707206400","1707214320","100"
"4012","Recuperació FP - Exercici MODEL 1 (XX punts)","184","1705392000","1705399200","100"
"4013","Recuperació FP - Exercici MODEL 2 (XX punts)","184","1705392000","1705399200","100"
"4014","FP - Exercici MODEL 1 (XX punts)","184","1705392000","1705399200","100"
"4015","FP - Exercici MODEL 2 (XX punts)","184","1705392000","1705399200","100"
"4048","Problema 1: Funció load_data","184","0","0","100"
"4049","Problema 2: Funció filter_and_select","184","0","0","100"
"4050","Problema 3: Funció check","184","0","0","100"
"4051","Problema 4: Codi principal del programa","184","0","0","100"
"4052","Problema 5: Classe Film","184","0","0","100"
"4053","Problema 6: Funció inv_diccionari","184","0","0","100"
"4054","Problema 7: Funció Hamming","184","0","0","100"
"4055","Problema x.5: Sumatori d'un nombre (versió recursiva)","184","0","0","100"
"4056","Problema x.30: Sèrie de Fibonacci (versió recursiva)","184","0","0","100"
"4057","Problema x.32: Mínim comú divisor","184","0","0","100"
"4058","Problema 8.1: Classe Point","184","0","0","100"
"4059","Problema 8.2: Classe Rectangle","184","0","0","100"
"4060","Problema 5a.3: Nombre d'aprovats","184","0","0","100"
"4194","(OPCIONAL) Problema 9.24 Triple pitagòric","184","0","0","100"
"4379","VPLParent","114","0","0","10"
"4380","VPL Child - Duplicate Me as Needed","114","0","0","10"
"4386","Lliurament Pràctica 5: NEW La Major","176","1571985000","1576745700","100"
"4388","PG - Exercici 1","184","1698917400","1698924900","100"
